瑞冬小区,2室1厅,70.55平米,383,54288元/平,2020.05.07,南,精装,高楼层(共6层),1994年建板楼
经纬学府涵青花园(二期),2室2厅,93.77平米,486,51829元/平,2020.05.07,南北,精装,高楼层(共13层),2007年建板楼
中城绿苑,2室2厅,87.5平米,555,63429元/平,2020.05.07,南,精装,高楼层(共14层),2005年建板楼
凌云新村,2室1厅,61.13平米,298,48667元/平,2020.05.07,南,简装,高楼层(共6层),1994年建板楼
国和一村,2室1厅,63.14平米,336,53216元/平,2020.05.07,南,简装,高楼层(共6层),1992年建板楼
盛世家园,3室1厅,90.44平米,530,58603元/平,2020.05.07,南,其他,中楼层(共6层),2002年建板楼
合生城邦三街坊,2室2厅,108.28平米,373,34448元/平,2020.05.07,南,精装,低楼层(共11层),2009年建板楼
朱行四村,2室1厅,51.84平米,219,42246元/平,2020.05.07,南北,毛坯,低楼层(共6层),1994年建板楼
石泉小区,1室1厅,38.51平米,212,55051元/平,2020.05.07,南,简装,中楼层(共5层),1984年建板楼
轻工大木桥小区,2室1厅,61.3平米,382,62235元/平,2020.05.07,南,简装,高楼层(共7层),1992年建板楼
真源小区,3室2厅,128.46平米,660,51378元/平,2020.05.07,南北,精装,高楼层(共7层),2000年建板楼
久业家苑,3室2厅,108.73平米,643,59092元/平,2020.05.07,南,简装,高楼层(共6层),2000年建板楼
利丰苑,3室1厅,91.27平米,626,68588元/平,2020.05.07,南,简装,高楼层(共6层),1997年建板楼
安西小区,1室1厅,32.01平米,220,68729元/平,2020.05.07,西北,精装,高楼层(共7层),1996年建板楼
长虹小区,3室1厅,65.15平米,420,64467元/平,2020.05.07,南,精装,高楼层(共6层),1987年建板楼
延吉二村,3室1厅,65平米,395,60770元/平,2020.05.07,南,精装,高楼层(共6层),1982年建板楼
地杰国际城E欧泊时光,2室2厅,99.51平米,660,66325元/平,2020.05.07,南,精装,中楼层(共18层),2007年建板楼
新湖明珠城（一二期）,3室2厅,141.23平米,1145,81074元/平,2020.05.07,南北,精装,中楼层(共30层),板楼
华润置地橡树湾,2室2厅,88.88平米,815,91697元/平,2020.05.07,南,精装,低楼层(共13层),2009年建板楼
泰欣嘉园,3室2厅,172.26平米,1460,84756元/平,2020.05.07,南,精装,中楼层(共33层),2008年建板楼
九城湖滨国际,1室2厅,60平米,288,47917元/平,2020.05.07,南,精装,中楼层(共16层),2009年建板楼
俞一小区,1室1厅,35.27平米,223,63227元/平,2020.05.07,南,简装,中楼层(共7层),1993年建板楼
祥和花园,2室1厅,70.09平米,155,22115元/平,2020.05.07,南,简装,高楼层(共6层),1997年建板楼
米兰诺贵都,3室2厅,90.2平米,354,39191元/平,2020.05.07,南北,精装,中楼层(共16层),2013年建板楼
新顾村大家园C区,2室1厅,76.48平米,273,35696元/平,2020.05.07,南,精装,高楼层(共6层),2006年建板楼
陆家嘴新景园,3室2厅,134平米,856,63881元/平,2020.05.07,南北,精装,高楼层(共11层),2002年建板楼
万科假日风景(公寓),2室2厅,92.01平米,602,65428元/平,2020.05.06,南北,精装,中楼层(共5层),2003年建板楼
高兴花园,2室2厅,68平米,384,56471元/平,2020.05.06,南,精装,低楼层(共6层),1996年建板楼
虹景苑,1室1厅,46.46平米,213,45846元/平,2020.05.06,南北,简装,低楼层(共6层),1997年建板楼
静安新城八区,3室2厅,125.33平米,695,55454元/平,2020.05.06,南,精装,高楼层(共6层),1999年建板楼
东方丽都,6室3厅,165.91平米,765,46110元/平,2020.05.06,南,毛坯,高楼层(共11层),2011年建板楼
龙柏三村,2室1厅,56.55平米,331,58533元/平,2020.05.06,南北,简装,低楼层(共6层),1996年建板楼
河谷3号,3室2厅,83.7平米,465,55556元/平,2020.05.06,南,精装,低楼层(共3层),2009年建板楼
华江景城,3室2厅,113.5平米,535,47137元/平,2020.05.06,南北,精装,高楼层(共21层),2009年建板楼
欧五小区,1室0厅,26.23平米,162,61762元/平,2020.05.06,南,精装,中楼层(共5层),1979年建板楼
淞南七村,1室1厅,48.61平米,176,36207元/平,2020.05.06,南,精装,高楼层(共6层),1994年建板楼
银河新都,2室1厅,67.57平米,314,46471元/平,2020.05.06,南,精装,高楼层(共11层),2007年建板楼
东安五村,1室1厅,29.91平米,243,81077元/平,2020.05.06,南,精装,低楼层(共6层),1989年建板楼
上南一村,1室1厅,34.15平米,207,60615元/平,2020.05.06,南,其他,高楼层(共6层),1982年建板楼
金地格林郡,2室2厅,115.52平米,303,26230元/平,2020.05.06,南,精装,高楼层(共11层),2007年建板楼
红旗四街坊,2室2厅,73.24平米,222,30312元/平,2020.05.06,南,毛坯,低楼层(共6层),2001年建板楼
金唐公寓,2室2厅,79.3平米,324,40858元/平,2020.05.06,南,毛坯,高楼层(共6层),2006年建板楼
东园一村,2室0厅,49.41平米,470,95123元/平,2020.05.06,东南,精装,中楼层(共6层),1986年建板楼
德州四村,1室0厅,31.07平米,159,51175元/平,2020.05.06,南,简装,高楼层(共6层),1987年建板楼
平南一二村,2室1厅,70.5平米,395,56029元/平,2020.05.06,南,简装,高楼层(共6层),1994年建板楼
宜川三村,1室1厅,39.5平米,180,45570元/平,2020.05.06,南,简装,中楼层(共7层),1991年建板楼
闸园新村,3室1厅,76.84平米,194,25248元/平,2020.05.06,南,精装,低楼层(共6层),1993年建板楼
鸿宝一村(北区),2室1厅,69.27平米,150,21655元/平,2020.05.06,南,简装,中楼层(共6层),1995年建板楼
桃林一小区,2室1厅,83.86平米,735,87647元/平,2020.05.06,南,精装,低楼层(共6层),1995年建板楼
乾溪新村,1室1厅,45.39平米,188,41419元/平,2020.05.06,南,精装,低楼层(共6层),1994年建板楼
平吉二村,3室1厅,83.85平米,384,45797元/平,2020.05.06,南北,简装,高楼层(共6层),1994年建板楼
绿地新江桥城二期,2室2厅,77.01平米,330,42787元/平,2020.05.06,南北,毛坯,高楼层(共15层),2011年建板楼
盛源家豪城,2室2厅,107.59平米,862,80073元/平,2020.05.06,南北,精装,高楼层(共26层),2008年建板楼
梦丹苑,3室1厅,87.48平米,230,26292元/平,2020.05.06,南北,简装,高楼层(共6层),1999年建板楼
金杨新村十街坊,2室1厅,57.55平米,274,47611元/平,2020.05.06,南,简装,中楼层(共6层),1996年建板楼
斜土新村,1室1厅,43.7平米,338,77346元/平,2020.05.06,南,精装,低楼层(共7层),1987年建板楼
民胜苑,1室1厅,49.55平米,230,46418元/平,2020.05.06,南,简装,高楼层(共5层),2002年建板楼
莲花公寓(闵行),2室2厅,83.35平米,484,58069元/平,2020.05.06,南,其他,中楼层(共5层),2000年建板楼
贝港南区（第二居民区）,2室1厅,79.75平米,169,21192元/平,2020.05.06,南,简装,低楼层(共6层),1993年建板楼
中远两湾城,1室2厅,59.44平米,530,89166元/平,2020.05.06,南,简装,高楼层(共30层),2003年建板楼
威宁小区,2室1厅,58.26平米,397,68143元/平,2020.05.06,南北,精装,中楼层(共6层),1990年建板楼
东苑福邸,2室2厅,95.26平米,525,55113元/平,2020.05.06,南,精装,高楼层(共14层),2008年建板楼
中海瀛台,4室2厅,155.13平米,1138,73358元/平,2020.05.06,南北,精装,高楼层(共20层),2007年建板楼
朗庭上郡苑(公寓),2室2厅,88.32平米,320,36232元/平,2020.05.06,南,精装,中楼层(共12层),2010年建板楼
瞿溪路937弄,1室1厅,30.49平米,209,68548元/平,2020.05.06,南,简装,高楼层(共6层),1999年建板楼
中行小区,1室0厅,40.19平米,348,86589元/平,2020.05.06,南东,精装,低楼层(共4层),1997年建板楼
龙州小区,2室1厅,64.96平米,373,57420元/平,2020.05.06,南,精装,低楼层(共6层),1994年建板楼
新沪小区,1室0厅,34.28平米,155,45216元/平,2020.05.06,南,精装,高楼层(共6层),1984年建板楼
工农二村,1室1厅,35.05平米,172,49073元/平,2020.05.06,南,精装,中楼层(共6层),1989年建板楼
幸福第一公寓,1室1厅,35.3平米,162,45893元/平,2020.05.06,南,简装,高楼层(共6层),1995年建板楼
安亭中央公园,2室2厅,102.7平米,301,29309元/平,2020.05.06,南,精装,高楼层(共24层),2012年建板楼
香溢花城(住宅),2室2厅,104.98平米,710,67632元/平,2020.05.06,南北,精装,中楼层(共32层),2009年建板楼
浣纱六村,2室1厅,73.5平米,445,60545元/平,2020.05.06,南北,精装,高楼层(共6层),1996年建板楼
延吉东路131弄,1室1厅,37.87平米,188,49433元/平,2020.05.06,南,精装,低楼层(共7层),1992年建板楼
上钢八九村,2室1厅,47.54平米,255,53640元/平,2020.05.06,南北,精装,低楼层(共6层),1983年建板楼
兴南花园,2室2厅,117.33平米,770,65627元/平,2020.05.06,西北,简装,高楼层(共24层),1995年建塔楼
马当小区,1室1厅,52.25平米,500,95694元/平,2020.05.06,南,精装,低楼层(共27层),1992年建塔楼
绿地世纪城(一期),3室2厅,131.76平米,886,67244元/平,2020.05.06,南北,简装,低楼层(共15层),2002年建板楼
三江小区,1室0厅,47.45平米,411,86576元/平,2020.05.06,南,其他,高楼层(共6层),1994年建板楼
电影华苑,1室1厅,60.95平米,596,97786元/平,2020.05.06,西南,精装,低楼层(共33层),2008年建塔楼
乾溪三村,2室1厅,50.5平米,194,38416元/平,2020.05.06,南,简装,高楼层(共6层),1996年建板楼
政宁小区,2室1厅,70.04平米,508,72530元/平,2020.05.06,东北,精装,中楼层(共20层),1994年建塔楼
乐业五村,2室1厅,58.28平米,170,29170元/平,2020.05.06,南,简装,高楼层(共6层),1997年建板楼
冠生园路212号,2室1厅,66.26平米,496,74857元/平,2020.05.06,南,简装,低楼层(共7层),1995年建板楼
西凌新邨,2室1厅,51.3平米,406,79143元/平,2020.05.06,南,简装,高楼层(共7层),1992年建板楼
漕溪三村,1室1厅,36.87平米,288,78113元/平,2020.05.06,南,简装,高楼层(共5层),1984年建板楼
崮山小区一街坊,3室2厅,85.87平米,722,84081元/平,2020.05.06,南,精装,中楼层(共6层),1999年建板楼
文定路85号,2室1厅,50.81平米,621,122221元/平,2020.05.06,东,精装,中楼层(共6层),1982年建板楼
徐汇苑,3室2厅,140.27平米,1100,78421元/平,2020.05.06,南,精装,低楼层(共28层),2000年建塔楼
海桐苑,3室2厅,108.25平米,788,72795元/平,2020.05.06,南,精装,高楼层(共6层),1996年建板楼
新时代花园,3室2厅,139.97平米,889,63506元/平,2020.05.06,南,简装,高楼层(共11层),2004年建板楼
海棠馨苑南区,2室1厅,66.72平米,244,36571元/平,2020.05.06,南,简装,低楼层(共18层),板楼
远洋7号酒店式公寓,1房间1卫,40平米,75,18750元/平,2020.05.06,东,其他,中楼层(共16层),2013年建塔楼
莘闵花园,3室1厅,102平米,303,29706元/平,2020.05.06,南北,简装,低楼层(共6层),1997年建板楼
崧泽华城昱翠雅苑,2室2厅,75.88平米,164,21614元/平,2020.05.06,南,其他,高楼层(共18层),板楼
民乐小区,3室2厅,94.42平米,310,32780元/平,2020.05.06,南,简装,高楼层(共6层),1997年建板楼
聚缘北庭,2室1厅,74.57平米,212,28430元/平,2020.05.06,南,简装,低楼层(共14层),2013年建板楼
太子公寓,3室2厅,118.85平米,828,69668元/平,2020.05.06,东南,精装,中楼层(共8层),1995年建板楼
古宋小区,1室1厅,45.61平米,320,70051元/平,2020.05.06,南,简装,高楼层(共6层),1989年建板楼
古华B区,3室1厅,83.68平米,186,22228元/平,2020.05.06,南,精装,低楼层(共6层),1994年建板楼
轻工六里小区,2室1厅,63.02平米,282,44748元/平,2020.05.06,东,简装,高楼层(共7层),1996年建板楼
益民小区,2室1厅,67.26平米,332,49361元/平,2020.05.06,南北,简装,高楼层(共6层),1996年建板楼
东陆新村三街坊,3室1厅,84平米,394,46905元/平,2020.05.06,南,精装,低楼层(共6层),1993年建板楼
朱梅小区,1室1厅,63.44平米,271,42718元/平,2020.05.06,南,简装,中楼层(共6层),1997年建板楼
绿地海怡公寓,1室1厅,59.3平米,415,69984元/平,2020.05.06,西南,精装,低楼层(共30层),2004年建塔楼
华山花苑,1室0厅,43.15平米,300,69525元/平,2020.05.06,西南,精装,低楼层(共26层),1996年建塔楼
康泰公寓,1室1厅,57.04平米,395,69250元/平,2020.05.06,南,精装,高楼层(共7层),1999年建板楼
宁和小区,1室1厅,44.82平米,425,94713元/平,2020.05.06,南,精装,高楼层(共7层),1992年建板楼
碧云东壹栋,2房间1卫,66.43平米,156,23484元/平,2020.05.06,南,其他,高楼层(共31层),塔楼
鞍山八村,1室1厅,30.81平米,239,77508元/平,2020.05.06,北,精装,高楼层(共6层),1981年建板楼
恒阳花苑,2室2厅,85.47平米,625,73126元/平,2020.05.06,南,简装,中楼层(共28层),2007年建板楼
惠祥公寓,2室2厅,97.01平米,770,79374元/平,2020.05.06,东,精装,高楼层(共14层),1998年建塔楼
紫薇茗庭,1室1厅,50.88平米,127,24938元/平,2020.05.06,南,精装,高楼层(共28层),2014年建塔楼
朱行新四村,2室1厅,65.83平米,283,42884元/平,2020.05.06,南,简装,低楼层(共5层),1996年建板楼
夏朵园,2室2厅,95.46平米,302,31637元/平,2020.05.06,南,精装,中楼层(共14层),2006年建板楼
张泾小区,1室1厅,52.52平米,253,48077元/平,2020.05.06,南,简装,高楼层(共6层),1998年建板楼
紫虹嘉苑,3室2厅,132.72平米,945,71203元/平,2020.05.06,南,精装,低楼层(共25层),2003年建板楼
夏朵园,2室2厅,95.87平米,287,29937元/平,2020.05.06,南,精装,低楼层(共14层),2008年建板楼
东湾小区,2室1厅,57.68平米,268,46464元/平,2020.05.06,南,精装,中楼层(共6层),1995年建板楼
中海万锦城(一期),2室2厅,90.25平米,800,88643元/平,2020.05.06,南,精装,中楼层(共35层),2010年建板楼
万科悦城,3室2厅,89.7平米,362,40357元/平,2020.05.06,南,精装,低楼层(共11层),2011年建板楼
金地自在城(二期),3室2厅,95.9平米,343,35715元/平,2020.05.06,南,精装,高楼层(共18层),2015年建板楼
金地褐石苑,2室2厅,83平米,335,40302元/平,2020.05.06,南,精装,低楼层(共17层),2016年建板楼
潍坊三村,1室1厅,32.83平米,220,66799元/平,2020.05.06,南,简装,中楼层(共5层),1994年建板楼
共富一村,2室1厅,67.84平米,260,38326元/平,2020.05.06,南,简装,低楼层(共6层),1998年建板楼
金峰大厦,3室1厅,111.17平米,620,55771元/平,2020.05.06,西,其他,高楼层(共29层),1996年建塔楼
共康五村,2室1厅,70.64平米,335,47424元/平,2020.05.06,南,精装,高楼层(共6层),1993年建板楼
好日子大家园C区,1室1厅,53.39平米,262,48905元/平,2020.05.06,南北,精装,高楼层(共6层),2008年建暂无数据
潍坊一村,2室1厅,52.45平米,328,62536元/平,2020.05.06,东,精装,中楼层(共6层),1985年建板楼
浦润苑,2室2厅,88.87平米,304,34208元/平,2020.05.06,南北,毛坯,低楼层(共14层),2012年建板楼
浦发御园,3室2厅,87.9平米,659,74972元/平,2020.05.06,南,精装,中楼层(共12层),2013年建板楼
保利佳苑,2室1厅,72平米,218,30278元/平,2020.05.06,南北,毛坯,低楼层(共18层),2014年建板楼
月浦五村,2室1厅,49.92平米,136,27204元/平,2020.05.06,南北,精装,高楼层(共5层),1983年建板楼
田林十二村,2室0厅,50.62平米,386,76255元/平,2020.05.06,南,精装,高楼层(共6层),1985年建板楼
绿川馨康苑,5室2厅,116.23平米,590,50762元/平,2020.05.06,南,精装,高楼层(共6层),2004年建板楼
园西二居,2室1厅,66.65平米,265,39760元/平,2020.05.06,南,精装,高楼层(共5层),1990年建板楼
国年路65弄,1室0厅,30.34平米,190,62624元/平,2020.05.06,南,精装,中楼层(共6层),1985年建板楼
柳营路1025弄,1室1厅,31.81平米,226,71047元/平,2020.05.06,南,毛坯,高楼层(共6层),1985年建板楼
加东花园,2室1厅,69.83平米,379,54218元/平,2020.05.06,南,精装,低楼层(共6层),1997年建板楼
静安新城十二区,2室1厅,77.43平米,400,51660元/平,2020.05.06,南,简装,中楼层(共6层),1999年建板楼
春申景城湖畔林语,2室2厅,92.53平米,621,67114元/平,2020.05.06,南,简装,中楼层(共17层),2007年建板楼
荣盛名邸(公寓),2室2厅,84.97平米,285,33542元/平,2020.05.06,南,精装,高楼层(共18层),2012年建板楼
凯德莲公馆,2室2厅,104.6平米,839,80211元/平,2020.05.06,南,精装,高楼层(共16层),板楼
上海豪都国际花园(公寓),2室2厅,82.24平米,243,29548元/平,2020.05.06,南,精装,高楼层(共6层),1995年建板楼
莘松三村,1室1厅,37.89平米,332,87623元/平,2020.05.06,南,简装,低楼层(共6层),1987年建板楼
贝港北区（一区）,2室1厅,72.04平米,166,23043元/平,2020.05.05,南,简装,低楼层(共6层),1995年建板楼
江海二村(奉贤),2室2厅,84.91平米,155,18255元/平,2020.05.05,南,精装,中楼层(共6层),1996年建板楼
齐河花苑,2室1厅,61.48平米,350,56930元/平,2020.05.05,南,精装,中楼层(共6层),1997年建板楼
碧林湾(公寓),2室2厅,97平米,610,62887元/平,2020.05.05,南,精装,高楼层(共14层),2006年建板楼
水语人家北苑,1室1厅,55.24平米,186,33672元/平,2020.05.05,南,其他,低楼层(共14层),2009年建板楼
春意苑,2室2厅,112.47平米,566,50325元/平,2020.05.05,南,简装,低楼层(共6层),2002年建板楼
西三小区,1室1厅,39.67平米,201,50598元/平,2020.05.05,南,其他,低楼层(共18层),1992年建塔楼
上海康城,2室2厅,112.96平米,408,36119元/平,2020.05.05,南,精装,高楼层(共15层),2006年建板楼
建业新村,1室1厅,47平米,248,52766元/平,2020.05.05,南北,精装,中楼层(共6层),1998年建板楼
东泉小区,1室1厅,47.86平米,240,50147元/平,2020.05.05,南,简装,中楼层(共6层),1994年建板楼
金江家园,2室1厅,83.06平米,436,52493元/平,2020.05.05,南北,精装,高楼层(共6层),2003年建板楼
绿地景汇佳苑,2室2厅,97.44平米,435,44643元/平,2020.05.05,南,简装,高楼层(共21层),2014年建板楼
新家坡园景苑,2室1厅,91.41平米,820,89706元/平,2020.05.05,南,精装,低楼层(共31层),1999年建塔楼
东兰雅苑,3室2厅,120.21平米,713,59313元/平,2020.05.05,南,简装,高楼层(共6层),2003年建板楼
保利西子湾,2室2厅,90.14平米,362,40105元/平,2020.05.05,南,简装,高楼层(共18层),2009年建板楼
晶波坊,2室2厅,78.77平米,350,44434元/平,2020.05.05,南北,精装,高楼层(共6层),1997年建板楼
申华公寓,2室1厅,68.24平米,241,35317元/平,2020.05.05,南,简装,低楼层(共6层),1994年建板楼
上海康城,2室2厅,109.56平米,370,33772元/平,2020.05.05,南,精装,低楼层(共12层),2008年建板楼
桃园新城中城苑,1室1厅,54.56平米,175,32075元/平,2020.05.05,南,毛坯,中楼层(共5层),2006年建板楼
东苑佳佳花园,3室1厅,91.51平米,435,47536元/平,2020.05.05,东,简装,高楼层(共6层),1998年建板楼
大木小区,2室1厅,48.53平米,335,69030元/平,2020.05.05,南,精装,高楼层(共6层),1982年建板楼
连波路228弄,2室1厅,61.33平米,354,57688元/平,2020.05.05,南,简装,中楼层(共6层),1996年建板楼
淞南九村（南区）,1室1厅,48.06平米,187,38869元/平,2020.05.05,南,毛坯,高楼层(共6层),1996年建板楼
丰庄十四街坊,2室1厅,60.17平米,248,41217元/平,2020.05.05,南,精装,高楼层(共6层),1998年建板楼
丰庄十四街坊,3室1厅,69.51平米,298,42872元/平,2020.05.05,南,简装,高楼层(共6层),1998年建板楼
恒大华城梅山苑,2室1厅,64.41平米,345,53564元/平,2020.05.05,南,精装,低楼层(共6层),1996年建板楼
明天华城,2室2厅,90.2平米,447,49557元/平,2020.05.05,南北,精装,中楼层(共17层),2011年建板楼
泰禾红桥,2室2厅,80平米,262,32750元/平,2020.05.05,南,精装,高楼层(共18层),板楼
星金家园,1室1厅,51.06平米,212,41520元/平,2020.05.05,南,精装,高楼层(共18层),2012年建板楼
紫东新苑,2室2厅,83.04平米,280,33719元/平,2020.05.05,南,其他,中楼层(共7层),2005年建板楼
梧桐城邦(二期),2室2厅,82.05平米,491,59842元/平,2020.05.05,南北,精装,低楼层(共7层),2013年建板楼
恒大帝景,3室2厅,106.7平米,367,34396元/平,2020.05.05,南西,精装,高楼层(共15层),板楼
城市方园,2室1厅,69.49平米,315,45331元/平,2020.05.05,南,毛坯,低楼层(共33层),2011年建板楼
梅川四街坊,1室1厅,44.37平米,292,65698元/平,2020.05.05,南,简装,高楼层(共6层),1993年建板楼
兰花清苑,2室1厅,71.33平米,195,27310元/平,2020.05.05,南,毛坯,低楼层(共14层),2013年建板楼
康敏苑,3室2厅,133.42平米,268,20087元/平,2020.05.05,南北,精装,低楼层(共6层),2007年建板楼
毕加索小镇(一期)(公寓),2室2厅,89.64平米,520,58010元/平,2020.05.05,南,精装,高楼层(共8层),2010年建板楼
红旗四街坊,1室1厅,42.75平米,123,28772元/平,2020.05.05,南,简装,中楼层(共5层),1988年建板楼
米兰诺贵都,2室1厅,65.61平米,229,34828元/平,2020.05.05,南,精装,低楼层(共17层),2013年建板楼
朱行四村,2室1厅,51.46平米,215,41781元/平,2020.05.05,南北,精装,高楼层(共6层),1994年建板楼
共富二村,2室1厅,63.24平米,246,38900元/平,2020.05.05,南,精装,低楼层(共6层),1996年建板楼
胶南小区,1室0厅,34.83平米,164,46943元/平,2020.05.05,南,简装,高楼层(共6层),1986年建板楼
馨宁公寓,2室1厅,81.21平米,515,63416元/平,2020.05.05,北南,精装,高楼层(共26层),2011年建板楼
万达广场(嘉定),2房间1卫,44.2平米,94,21267元/平,2020.05.05,北,其他,中楼层(共12层),2011年建塔楼
锦西路30弄,1室1厅,34.6平米,251,72544元/平,2020.05.05,南,精装,高楼层(共6层),1984年建板楼
潍坊十村,1室1厅,40.47平米,390,96368元/平,2020.05.05,南,精装,中楼层(共6层),1986年建板楼
上置香岛原墅(公寓),4室3厅,196平米,495,25256元/平,2020.05.05,南北,其他,低楼层(共9层),2011年建板楼
上海康城,3室2厅,149.08平米,545,36558元/平,2020.05.05,南,简装,中楼层(共28层),2005年建板楼
环镇西路39、41弄,2室1厅,50.89平米,265,51975元/平,2020.05.05,南,精装,中楼层(共6层),1987年建板楼
白玉大楼,1室1厅,43.13平米,281,65152元/平,2020.05.05,西南,精装,中楼层(共17层),1990年建塔楼
万科金色领域,3室2厅,89.55平米,302,33725元/平,2020.05.05,南北,精装,高楼层(共11层),2012年建板楼
汇秀景苑一街坊,2室2厅,77.78平米,244,31371元/平,2020.05.05,南北,精装,中楼层(共11层),2013年建板楼
奥林匹克花园,2室2厅,89.51平米,360,40219元/平,2020.05.05,南,精装,中楼层(共13层),2009年建板楼
金地褐石苑,2室2厅,76.91平米,343,44598元/平,2020.05.05,南北,其他,中楼层(共11层),2016年建板楼
德州二村,1室1厅,31.48平米,163,51779元/平,2020.05.05,南,其他,高楼层(共6层),1984年建板楼
绿地世纪城(二期),2室2厅,103.73平米,810,78088元/平,2020.05.05,南,简装,中楼层(共33层),2003年建板楼
金硕河畔景园东区,2室1厅,71.55平米,221,30888元/平,2020.05.05,南北,精装,低楼层(共6层),2008年建板楼
西郊虹韵城景雅苑,3室2厅,116.13平米,394,33928元/平,2020.05.05,南,毛坯,中楼层(共12层),2010年建板楼
洛川东路440号,1室1厅,30.03平米,183,60940元/平,2020.05.05,南,精装,中楼层(共6层),1981年建板楼
龙柏四村三小区,2室1厅,64.48平米,335,51955元/平,2020.05.05,南,简装,中楼层(共6层),1995年建板楼
万科金域澜湾,3室2厅,90平米,354,39334元/平,2020.05.05,南,精装,高楼层(共8层),板楼
恒大华城东林苑,2室1厅,63.59平米,390,61331元/平,2020.05.05,南,毛坯,低楼层(共6层),2002年建板楼
美林小城,4室2厅,90.77平米,500,55085元/平,2020.05.05,南,精装,高楼层(共14层),2006年建板楼
子长小区,2室1厅,59.44平米,290,48789元/平,2020.05.05,南,精装,高楼层(共6层),1986年建板楼
润江花苑,1室1厅,68.03平米,210,30796元/平,2020.05.05,南北,精装,中楼层(共24层),2011年建塔楼
上南八村,1室1厅,34.32平米,188,54779元/平,2020.05.05,南,简装,低楼层(共6层),1986年建板楼
航华二村春晖小区,1室0厅,36.3平米,182,50138元/平,2020.05.05,南,简装,低楼层(共6层),1995年建板楼
电机四村,2室0厅,48.43平米,141,29115元/平,2020.05.05,南,简装,低楼层(共5层),1983年建板楼
绿海家园,3室2厅,135.8平米,434,31945元/平,2020.05.05,南北,精装,中楼层(共6层),2004年建板楼
欧风花都,3室2厅,106.39平米,715,67206元/平,2020.05.05,南,精装,低楼层(共6层),2003年建板楼
政立路830弄,2室1厅,56.67平米,324,57174元/平,2020.05.05,南,其他,低楼层(共7层),1995年建板楼
德州四村,1室1厅,35.1平米,174,49573元/平,2020.05.05,南,简装,高楼层(共6层),1988年建板楼
润江花苑,2室1厅,60.35平米,182,30158元/平,2020.05.05,东南南,简装,低楼层(共6层),2007年建板楼
香樟苑(普陀),2室1厅,67.17平米,287,42728元/平,2020.05.05,南,精装,高楼层(共6层),1997年建板楼
好世鹿鸣苑,1室1厅,67.49平米,485,71863元/平,2020.05.05,南,精装,低楼层(共17层),2009年建板楼
瑞和苑,2室2厅,74.04平米,232,31335元/平,2020.05.05,南,精装,高楼层(共14层),2008年建板楼
水岸秀苑,2室2厅,73.93平米,307,41526元/平,2020.05.05,南北,精装,中楼层(共5层),2006年建板楼
万祥馨苑,3室2厅,120.58平米,188,15534元/平,2020.05.05,南北,毛坯,高楼层(共6层),2006年建板楼
悦茂可乐公馆,3房间1卫,35.4平米,215,60735元/平,2020.05.05,南,其他,中楼层(共5层),1999年建板楼
大华二村,2室1厅,65.57平米,338,51548元/平,2020.05.05,南,简装,高楼层(共6层),1995年建板楼
金碧汇虹苑,2室2厅,85平米,170,20000元/平,2020.05.05,南北,毛坯,中楼层(共6层),2012年建板楼
嘉登公寓,2室1厅,79.44平米,769,96803元/平,2020.05.05,南,简装,中楼层(共11层),1998年建板楼
檀香花苑(公寓),3室2厅,128.92平米,425,32967元/平,2020.05.05,南,精装,中楼层(共6层),2003年建板楼
古美五村,2室1厅,60.26平米,338,56091元/平,2020.05.05,南,精装,中楼层(共6层),1996年建板楼
虹仙小区,1室1厅,34.77平米,217,62267元/平,2020.05.05,南北,精装,低楼层(共6层),1990年建板楼
丰庄一村,2室1厅,80.06平米,304,37972元/平,2020.05.05,南,简装,高楼层(共6层),1995年建板楼
虹临大厦,4室2厅,197.09平米,1038,52667元/平,2020.05.05,南,精装,中楼层(共25层),1997年建板楼
黄陵小区,1室1厅,34.85平米,172,49355元/平,2020.05.05,南,简装,中楼层(共6层),1995年建板楼
仁德路67弄10支弄,2室2厅,78平米,490,62821元/平,2020.05.05,南,精装,低楼层(共6层),1997年建板楼
龙柏四村,1室1厅,50.7平米,249,49113元/平,2020.05.05,南,简装,中楼层(共6层),1996年建板楼
嘉富小区,2室1厅,71.88平米,206,28659元/平,2020.05.05,南,简装,低楼层(共6层),1994年建板楼
保利家园,2室1厅,84.22平米,285,33781元/平,2020.05.05,南,精装,低楼层(共26层),2009年建板楼
绿地东岸涟城,1室1厅,52.23平米,146,27954元/平,2020.05.05,北,简装,低楼层(共11层),2008年建板楼
万业紫辰苑,2室2厅,85.53平米,356,41623元/平,2020.05.05,南,精装,中楼层(共32层),板楼
象屿品城,3室2厅,92.77平米,349,37564元/平,2020.05.05,南北,精装,高楼层(共11层),2015年建板楼
海伦堡爱ME城市,3房间1卫,53平米,125,23585元/平,2020.05.05,南,其他,低楼层(共20层),板楼
MAX未来,3房间1卫,49平米,132,26939元/平,2020.05.05,北,其他,中楼层(共9层),2015年建板楼
海赋尚品,3室2厅,95.35平米,458,48034元/平,2020.05.05,南,精装,中楼层(共8层),2015年建板楼
秀涓路46弄,2室1厅,69.95平米,168,24018元/平,2020.05.05,南,毛坯,高楼层(共18层),板楼
中南小区,2室1厅,53.3平米,608,114072元/平,2020.05.05,南,简装,中楼层(共7层),1993年建板楼
留水园别墅,3室2厅,89.2平米,230,25785元/平,2020.05.05,南,简装,高楼层(共6层),2001年建板楼
